fid,TYP_CD,BEARG_NUM,TYP_CD_DES,BEARG_NUM_,Longitude,Latitude
418,,264.22751083,U-Turn [3008],,103.780881797926,1.41076685200402
419,,204.65948304,U-Turn [3008],,103.839140019535,1.41484943371078
420,,253.54483105,U-Turn [3008],,103.83164528364,1.41018601078233
421,,260,U-Turn [3008],,103.848700381072,1.3190193826845
422,,292,U-Turn [3008],,103.752636177444,1.32730190926729
423,,238,U-Turn [3008],,103.739748848549,1.3790496797837
424,,68,U-Turn [3008],,103.715015240906,1.34253910127258
425,,68,"U-Turning Vehicles, Keep Right [3029]",,103.714986875731,1.34252839404726
426,,235,U-Turn [3008],,103.73756458599,1.37758169824271
427,,335,U-Turn [3008],,103.761651141014,1.37867738591011
428,,230.19438706,U-Turn [3008],,103.691015186644,1.34186954320856
429,,279,U-Turn [3008],,103.847972647626,1.34083195386556
430,,172.21308137,U-Turn [3008],,103.770065433262,1.35046215262917
431,,256.6567555,U-Turn [3008],,103.758370810584,1.42387758193455
432,,297.82952886,U-Turn [3008],,103.802517782865,1.43292596587925
433,,120,U-Turn [3008],,103.822198429354,1.30540345326338
434,,215.89029915,U-Turn [3008],,103.804163835266,1.43305209746246
435,,245.2115421,U-Turn [3008],,103.955183720035,1.31977676599414
436,,256.2290207,"U-Turning Vehicles, Keep Right [3029]",,103.758392325384,1.42388200859139
437,,250.20112365,U-Turn [3008],,103.818465188803,1.4511779786023
438,,249,U-Turn [3008],,103.830930050133,1.29583697586015
439,,265,U-Turn [3008],,103.885546577314,1.3793784547498
440,,327.12075108,U-Turn [3008],,103.699152829627,1.3459426310954
441,,90,U-Turn [3008],,103.845637487946,1.34408054345835
442,,208.43153926,U-Turn [3008],,103.931251637723,1.35394599948828
443,,303,U-Turn [3008],,103.749323634412,1.35220645158855
444,,89.21119551,U-Turn [3008],,103.747521738716,1.35237220048211
445,,290,U-Turn [3008],,103.811291386951,1.27676379089802
446,,19,U-Turn [3008],,103.803306282075,1.31031435116216
447,,107,U-Turn [3008],,103.829559490342,1.31966290470993
448,,50.04327179,U-Turn [3008],,103.771508004476,1.37377310697203
449,,255.60640703,U-Turn [3008],,103.850602788313,1.36925508462205
450,,288,U-Turn [3008],,103.804031488969,1.31054303020373
451,,110,U-Turn [3008],,103.803080127579,1.31103898774188
452,,52,U-Turn [3008],,103.805817047093,1.33840592004518
453,,45,U-Turn [3008],,103.88536668213,1.36039042588509
454,,47.29061004,U-Turn KEEP RIGHT [3188],,103.885333647637,1.36036740963395
455,,202,U-Turn [3008],,103.847449479169,1.30922957653665
456,,277,U-Turn [3008],,103.810538816441,1.28592542360888
457,,297,U-Turn [3008],,103.965846959808,1.3284364023412
458,,14,U-Turn [3008],,103.800593151007,1.29930966641774
459,,331,U-Turn [3008],,103.823148662799,1.30465444253322
460,,34.19843194,U-Turn [3008],,103.970233437595,1.33809351122172
461,,129.68545433,U-Turn [3008],,103.906436174488,1.39898986084441
462,,113,U-Turn [3008],,103.820582567223,1.30626236233322
463,,290,U-Turn [3008],,103.821402862302,1.30576531938673
464,,320,U-Turn [3008],,103.804842937845,1.28710036921451
465,,19,U-Turn [3008],,103.816526268584,1.27803516972727
466,,340,"U-Turning Vehicles, Keep Right [3029]",,103.844221692155,1.31786393953392
467,,205.74216466,U-Turn [3008],,103.821024468328,1.40843187430846
468,,96.0273933,U-Turn [3008],,103.774689541437,1.42917159773219
469,,196.69740511,U-Turn [3008],,103.801214252711,1.30131567281879
470,,196.69740511,"U-Turning Vehicles, Keep Right [3029]",,103.801219341774,1.30133924243551
471,,60.61641694,"U-Turning Vehicles, Keep Right [3029]",,103.803667420851,1.28708058088684
472,,157.75097634,U-Turn [3008],,103.820599822933,1.44395044395409
473,,265.9212859,U-Turn [3008],,103.827223684863,1.43019653039406
474,,230.61760724,U-Turn [3008],,103.710274990901,1.3505501697731
475,,131.48881944,U-Turn [3008],,103.799699009909,1.30122923095623
476,,131,U-Turn [3008],,103.798719269557,1.30213835909816
477,,222.35617021,U-Turn [3008],,103.975494300729,1.37451490715933
478,,247.8417793,U-Turn [3008],,103.980645953546,1.38734403093872
479,,226.33221985,U-Turn [3008],,103.776609843851,1.328084146402
480,,215,U-Turn [3008],,103.815379420329,1.27586348510718
481,,359.1069,U-Turn [3008],,103.951172170058,1.37457494793807
482,,85.70037442,U-Turn [3008],,103.828660521023,1.4303033536267
483,,298,Use U-Turn  100 m Ahead [3262],,103.829948054524,1.30448231967301
484,,351,U-Turn [3008],,103.844765450054,1.37675364145246
485,,232,U-Turn [3008],,103.836908282859,1.31154395383495
486,,176,U-Turn [3008],,103.81877829071,1.39521702392495
487,,183.02742883,U-Turn [3008],,103.845488207149,1.36996383211802
488,,51.73745911,U-Turn KEEP RIGHT [3188],,103.884932685013,1.36003855808687
489,,351.70285503,"U-Turning Vehicles, Keep Right [3029]",,103.932933906559,1.31835063226632
490,,190,U-Turn [3008],,103.71617938302,1.34405859715755
491,,311,U-Turn [3008],,103.640518099299,1.34455766552392
492,,240,U-Turn [3008],,103.950627128915,1.32896010615753
493,,311,U-Turn [3008],,103.6381118216,1.34681720534503
494,,280.06062911,U-Turn [3008],,103.791617625633,1.43520339837753
495,,116.87392031,U-Turn [3008],,103.904067839375,1.40048711196339
496,,308.87969647,U-Turn [3008],,103.905928730125,1.39929136339781
497,,34,U-Turn [3008],,103.772227224663,1.32380230956485
498,,311,U-Turn [3008],,103.638013625661,1.34708649207709
499,,210,U-Turn [3008],,103.830510347494,1.41171694323057
500,,135,U-Turn [3008],,103.771085851349,1.341762979518
501,,246,U-Turn [3008],,103.840118998542,1.41343316364635
502,,310,U-Turn [3008],,103.801797498266,1.29930642521774
503,,85,U-Turn [3008],,103.940812563167,1.35172196816712
504,,306,U-Turn [3008],,103.937523814753,1.37756806029048
505,,136,U-Turn [3008],,103.942226576936,1.35590411048934
506,,264.9414816,U-Turn [3008],,103.691541807737,1.3151205430312
507,,14,"U-Turning Vehicles, Keep Right [3029]",,103.80058610584,1.29928467873033
508,,41.18948628,U-Turn [3008],,103.971315797937,1.36129269440431
509,,208.28509354,U-Turn [3008],,103.768921316235,1.3147174313928
510,,112.74841009,U-Turn XX m Ahead [3433],,103.787734070949,1.2983529203366
511,,68,U-Turn [3008],,103.943495735141,1.32614063751227
512,,317.22689854,U-Turn [3008],,103.762695336577,1.41642801566821
513,,188.15953213,U-Turn [3008],,103.901783146309,1.38231445654436
514,,10,U-Turn [3008],,103.896813712515,1.37872422564898
515,,156.37062227,U-Turn [3008],,103.906036344174,1.31488049425691
516,,35.03164383,U-Turn [3008],,103.906594443725,1.39749675021666
517,,12.47303803,U-Turn [3008],,103.818607618364,1.39285096407378
518,,220.83774235,U-Turn [3008],,103.775821441604,1.44244652606138
519,,302,U-Turn [3008],,103.933508420042,1.35621308056355
520,,260,U-Turn [3008],,103.887144900125,1.308071362245
521,,308,U-Turn [3008],,103.790587941478,1.31452066100448
522,,131.48881944,"U-Turning Vehicles, Keep Right [3029]",,103.799679730473,1.30124799988116
523,,310,"U-Turning Vehicles, Keep Right [3029]",,103.801815437023,1.29928933114202
524,,330.44384061,U-Turn KEEP RIGHT [3188],,103.871108008517,1.31360104635915
525,,225.17110014,Road/Place U-turn Ahead) [3153],,103.748868988757,1.36943062477831
526,,167.12499844,U-Turn [3008],,103.93352762315,1.31462563898977
527,,87.45767447,"U-Turning Vehicles, Keep Right [3029]",,103.887639600184,1.36085301823829
528,,230.86605639,U-Turn [3008],,103.939668675659,1.35765812535812
529,,291.66824597,U-Turn [3008],,103.84089871387,1.416154939437
530,,326,U-Turn [3008],,103.844208214033,1.31789820687439
531,,351.16000063,U-Turn [3008],,103.751272590825,1.36571823023028
532,,198.06959831,U-Turn [3008],,103.772767956446,1.38179756866665
533,,158,U-Turn [3008],,103.762954256031,1.38182572968793
534,,225,U-Turn [3008],,103.964817860343,1.36395598696966
535,,92.97800168,U-Turn [3008],,103.83470736087,1.43042156468121
536,,126,U-Turn [3008],,103.734192280578,1.34156428907388
537,,337.29060222,U-Turn [3008],,103.844619647026,1.31665544520392
538,,333.06593686,U-Turn [3008],,103.87108918168,1.31363262705404
539,,270,U-Turn Ahead (From Opposite Direction) [2050],,103.773945381188,1.36467350852491
540,,243,U-Turn [3008],,103.758647149548,1.37853815034906
541,,95,U-Turn [3008],,103.765603535841,1.41030536622315
542,,198,"U-Turning Vehicles, Keep Right [3029]",,103.835800438004,1.3669650549693
543,,126,"U-Turning Vehicles, Keep Right [3029]",,103.734170021719,1.34158078555854
544,,141,"U-Turning Vehicles, Keep Right [3029]",,103.843294137545,1.31949342496047
545,,279,U-Turn [3008],,103.840224463463,1.3271307946986
546,,95,U-Turn [3008],,103.840337765787,1.32711970234654
547,,141,U-Turn [3008],,103.843318075745,1.3194628320166
548,,266,U-Turn [3008],,103.67995465069,1.3277088670722
549,,230,U-Turn [3008],,103.74487976043,1.36589308857399
550,,323,U-Turn [3008],,103.766873686136,1.3466739517937
551,,239,U-Turn [3008],,103.842382713687,1.38827609878445
552,,179.1252161,U-Turn [3008],,103.939321398606,1.35976292035238
553,,198,U-Turn [3008],,103.835789644354,1.36693022248474
554,,347.89417312,U-Turn [3008],,103.898488362642,1.34689364003839
555,,208.28095129,U-Turn [3008],,103.825444928671,1.31233956688551
556,,308.37116748,U-Turn [3008],,103.850319040389,1.3252491817136
557,,6.14304282,U-Turn [3008],,103.811541556084,1.44295147705528
558,,240,U-Turn [3008],,103.883098353417,1.30647336745072
559,,240,"U-Turning Vehicles, Keep Right [3029]",,103.88311798063,1.30648613487623
560,,132,"U-Turning Vehicles, Keep Right [3029]",,103.803978651791,1.28795126802634
561,,72,U-Turn [3008],,103.949149416687,1.32831113056503
562,,196.42451176,U-Turn [3008],,103.803953076572,1.31190043261592
563,,196.42451176,"U-Turning Vehicles, Keep Right [3029]",,103.803961416644,1.31192281754696
564,,57.15984328,U-Turn [3008],,103.706625533018,1.34370753029733
565,,112,U-Turn [3008],,103.850456698763,1.34032674428513
566,,214,U-Turn [3008],,103.917375510536,1.39618658069199
567,,278,U-Turn [3008],,103.854565609608,1.39179537476868
568,,353.57808291,Watch Out For U-Turning Vehicles [3087],,103.80409063481,1.28766277695966
569,,281,U-Turn [3008],,103.940805634161,1.34016138490565
570,,215,U-Turn [3008],,103.897010853677,1.33876470107122
571,,150,Watch Out For U-Turning Vehicles [3087],,103.818976643976,1.30692040918409
572,,112,U-Turn [3008],,103.775603724851,1.30839134360969
573,,81,U-Turn [3008],,103.89234420927,1.37670351161612
574,,293.13326364,U-Turn [3008],,103.749332763515,1.37828644495262
575,,137,U-Turn [3008],,103.884597913911,1.34150023145259
576,,101,U-Turn [3008],,103.898339699212,1.39513085782853
577,,221.9872125,U-Turn [3008],,103.829489241357,1.27937113470412
578,,221.9872125,"U-Turning Vehicles, Keep Right [3029]",,103.829462057936,1.27934253231279
579,,278.75278088,U-Turn [3008],,103.888591043316,1.39441183735626
580,,17.30159343,U-Turn [3008],,103.776607943479,1.44383442159343
581,,190.61171175,U-Turn [3008],,103.941460305119,1.37851563954826
582,,359,"U-Turning Vehicles, Keep Right [3029]",,103.946267198062,1.3557937882139
583,,213.46022299,U-Turn [3008],,103.741947222412,1.39449569253568
584,,190.62667853,U-Turn [3008],,103.846113565803,1.33760360195493
585,,33.76441774,U-Turn [3008],,103.886323611063,1.39128581824022
586,,296.99120513,U-Turn [3008],,103.929120570541,1.35857082631612
587,,332,U-Turn [3008],,103.838933160092,1.38180590845362
588,,107.85109719,U-Turn [3008],,103.889178633043,1.3905859390729
589,,45,U-Turn [3008],,103.658212827551,1.31702151738849
590,,135,Watch Out For U-Turning Vehicles [3087],,103.657667593006,1.31668664566795
591,,166,U-Turn [3008],,103.891466547581,1.32046633941547
592,,306.060435,U-Turn [3008],,103.915631371646,1.40015979579594
593,,270,U-Turn [3008],,103.832267947363,1.42286012987958
594,,88.96091095,U-Turn [3008],,103.834148905766,1.42290032353024
595,,7.49152994,U-Turn [3008],,103.834953591102,1.42193488481598
596,,91.24317467,U-Turn [3008],,103.769876582538,1.34899893846526
597,,171,U-Turn [3008],,103.770138111807,1.34965776898056
598,,42.54489887,U-Turn [3008],,103.849085665052,1.42100781766182
599,,289.95186492,U-Turn [3008],,103.890249980496,1.39021910251031
600,,17,U-Turn [3008],,103.96936458743,1.35727970226858
601,,199,U-Turn [3008],,103.969938616561,1.35947238620749
602,,47,U-Turn [3008],,103.887527574768,1.36241255840889
603,,132.8789036,U-Turn [3008],,103.940537145387,1.35760062988484
604,,40,U-Turn [3008],,103.843620750584,1.28451659871469
605,,150.21868643,Watch Out For U-Turning Vehicles [3087],,103.785624430429,1.43175118943233
606,,194,U-Turn [3008],,103.83974967786,1.37807437667368
607,,12.90760413,U-Turn [3008],,103.839434663182,1.37631118469746
608,,230,U-Turn [3008],,103.74703131957,1.3677436591542
609,,124.64745553,U-Turn [3008],,103.817253452706,1.27822785749834
610,,91,U-Turn [3008],,103.888652980993,1.35253832615339
611,,270,U-Turn [3008],,103.877662067383,1.37898731549216
612,,349.21620813,"U-Turning Vehicles, Keep Right [3029]",,103.890419100796,1.3259909329103
613,,200.47416969,U-Turn [3008],,103.802879150619,1.27800561986458
614,,108.67670173,U-Turn [3008],,103.896118507529,1.38817333211524
615,,269.27485811,U-Turn [3008],,103.775141281282,1.4386236819242
616,,301,U-Turn [3008],,103.930531331054,1.35154075649998
617,,206.0981576,U-Turn to Road/place [3154],,103.817126753189,1.27914493789034
618,,300.64750553,U-Turn [3008],,103.929123061183,1.34865098180605
619,,147.4204352,U-Turn [3008],,103.835940441443,1.37862816322579
620,,269.71841927,U-Turn [3008],,103.840068915804,1.37710088558116
621,,259,U-Turn [3008],,103.806506465182,1.28207980249153
622,,156.25050551,U-Turn [3008],,103.74164525187,1.38645181709016
623,,336.98360799,"U-Turning Vehicles, Keep Right [3029]",,103.769036048307,1.43010021478462
624,,336.98360799,U-Turn [3008],,103.769025142968,1.4301331360125
625,,289.88516511,U-Turn [3008],,103.89429042723,1.39312534801519
626,,110,U-Turn [3008],,103.815594566374,1.26855967876243
627,,85,U-Turn [3008],,103.930076049413,1.32410624245085
628,,251,U-Turn [3008],,103.890577414992,1.37623321525081
629,,199.57312583,U-Turn [3008],,103.896014144127,1.38615827983479
630,,202.543061,U-Turn [3008],,103.898165431701,1.39244605516585
631,,285.39113798,U-Turn [3008],,103.697415335855,1.31480272176301
632,,263,U-Turn [3008],,103.789533198816,1.43515209351223
633,,50,U-Turn [3008],,103.890563325996,1.36528324258958
634,,40,U-Turn [3008],,103.744706088799,1.40404063452407
635,,170,U-Turn [3008],,103.901284705254,1.39207762947137
636,,258,U-Turn [3008],,103.923914250219,1.32283407978303
637,,40.88614313,"U-Turning Vehicles, Keep Right [3029]",,103.844557139863,1.28566963466362
638,,103,U-Turn [3008],,103.895198336751,1.37677204384755
639,,262.54802957,U-Turn [3008],,103.953564086889,1.37515534261059
640,,217.34327724,U-Turn [3008],,103.805410928349,1.28835952081413
641,,315,U-Turn [3008],,103.896875270532,1.37575236469101
642,,340,U-Turn [3008],,103.792691166981,1.44536441395003
643,,342.5789007,U-Turn [3008],,103.836893225731,1.32158088429347
644,,99,U-Turn [3008],,103.888901827719,1.36728708358511
645,,203.83420948,U-Turn [3008],,103.820427539722,1.28392968921258
646,,44,U-Turn [3008],,103.891766206078,1.36643920932378
647,,261.7,U-Turn [3008],,103.903696369759,1.36280819034268
648,,82.99873244,U-Turn [3008],,103.955234566873,1.37536776347823
649,,214.75548066,U-Turn [3008],,103.906574113081,1.38919590068445
650,,354,U-Turn [3008],,103.932403074015,1.32106208487657
651,,348,U-Turn [3008],,103.932198940972,1.32212535569412
652,,288.92464442,U-Turn [3008],,103.898896243359,1.39152592633599
653,,257,U-Turn [3008],,103.93002893659,1.32387619778191
654,,347,U-Turn [3008],,103.927454044698,1.32259987264158
655,,107,U-Turn [3008],,103.891501729883,1.38979056260475
656,,349.55578251,U-Turn [3008],,103.890414321994,1.32601739290785
657,,0,U-Turn [3008],,103.679424700999,1.3294818342864
658,,273.17983012,U-Turn [3008],,103.941535070571,1.35894337754329
659,,283.59745623,U-Turn [3008],,103.891483930218,1.39405615427404
660,,176,U-Turn [3008],,103.884564626307,1.37796316126021
661,,259,U-Turn [3008],,103.928164116092,1.32363541206285
662,,221,U-Turn [3008],,103.891496032554,1.36617786924
663,,192.02561668,U-Turn XX m Ahead [3433],,103.814428387494,1.32148590682363
664,,184.75361508,"U-Turning Vehicles, Keep Right [3029]",,103.813926108416,1.32631928302583
665,,241.73958178,U-Turn [3008],,103.764231353252,1.30712245580874
666,,72,U-Turn [3008],,103.931305780073,1.31029721937445
667,,340,U-Turn [3008],,103.708813694087,1.32695270587194
668,,141,U-Turn [3008],,103.859715282767,1.31483038600286
669,,297.98891299,"U-Turning Vehicles, Keep Right [3029]",,103.847018858133,1.2868574940859
670,,125,U-Turn [3008],,103.874687915102,1.35812572350419
671,,195.22612654,U-Turn [3008],,103.777021181224,1.44568460904614
672,,48.01478321,Use U-Turn  100 m Ahead [3262],,103.90013378338,1.37435086511045
673,,172.088596,U-Turn [3008],,103.940358424774,1.32618127520301
674,,359.57024927,U-Turn [3008],,103.82682136599,1.42947480445003
675,,293.74949449,U-Turn [3008],,103.778227830811,1.44653743169717
676,,359.57024927,"U-Turning Vehicles, Keep Right [3029]",,103.826820993142,1.42945077098045
677,,127.12606187,U-Turn [3008],,103.845268949413,1.28791926527424
678,,330,U-Turn [3008],,103.707553175894,1.34344785653926
679,,60,U-Turn [3008],,103.757361445935,1.37798488680093
680,,40,U-Turn [3008],,103.846766559604,1.28821644834649
681,,270,U-Turn [3008],,103.822579929216,1.44986379346788
682,,305,U-Turn [3008],,103.874710414904,1.35810894354447
683,,51.70983681,U-Turn [3008],,103.825536212705,1.44664911929124
684,,159,U-Turn [3008],,103.875214695468,1.30176805646194
685,,165.23,U-Turn [3008],,103.823454675111,1.44549829568935
686,,330,U-Turn [3008],,103.705622531445,1.34628357973387
687,,128.27644413,U-Turn [3008],,103.762805989592,1.30704593929044
688,,137,U-Turn [3008],,103.755688012197,1.34809181044719
689,,182.38457949,U-Turn [3008],,103.813923185587,1.32629776364808
690,,67.56874179,U-Turn [3008],,103.832576777126,1.43815212450309
691,,124,U-Turn [3008],,103.847377596642,1.29044173061183
692,,124,"U-Turning Vehicles, Keep Right [3029]",,103.847362084313,1.29045871828721
693,,200,U-Turn [3008],,103.709619867393,1.33725671318327
694,,37.89893549,U-Turn [3008],,103.848566774247,1.29044268777799
695,,36.74516981,"U-Turning Vehicles, Keep Right [3029]",,103.848552646378,1.29042594354808
696,,180,U-Turn [3008],,103.708157562971,1.33000578653137
697,,175,U-Turn [3008],,103.708222353889,1.32933128469266
698,,200,U-Turn [3008],,103.708755078298,1.33371698842931
699,,157,U-Turn [3008],,103.820068253093,1.44522204044093
700,,39.97529349,U-Turn [3008],,103.819977248949,1.28295982969186
701,,40.91438322,"U-Turning Vehicles, Keep Right [3029]",,103.819956383208,1.28293448385148
702,,229.35461168,U-Turn [3008],,103.950444690705,1.33968684259174
703,,51.34019175,U-Turn [3008],,103.949910700655,1.33921437491545
704,,220,U-Turn [3008],,103.844750763211,1.28579729756455
705,,220,"U-Turning Vehicles, Keep Right [3029]",,103.844767214666,1.28581647635659
706,,40,U-Turn [3008],,103.844868977929,1.28601955103083
707,,27.34987578,U-Turn [3008],,103.837482868613,1.35896230910778
708,,130.4415176,"U-Turning Vehicles, Keep Right [3029]",,103.807638685335,1.29263332364981
709,,182,U-Turn [3008],,103.892750660429,1.37335537770789
710,,182,"U-Turning Vehicles, Keep Right [3029]",,103.892753747979,1.37332139344884
711,,38.45070486,U-Turn [3008],,103.807306475686,1.29065900875346
712,,254,U-Turn [3008],,103.858637799053,1.37657972597387
713,,9.33695539,U-Turn [3008],,103.637159488246,1.29351837515514
714,,132,U-Turn [3008],,103.895416436045,1.33849983049251
715,,157.17807841,U-Turn [3008],,103.827958941982,1.37857951823356
716,,232.85937098,U-Turn [3008],,103.772513559141,1.43810196087523
717,,50,U-Turn [3008],,103.745949663989,1.36682686403056
718,,171,U-Turn [3008],,103.87682553097,1.38365999590082
719,,132,U-Turn [3008],,103.803997300305,1.28793370005239
720,,226,U-Turn [3008],,103.740329548235,1.38252213377127
721,,130.4415176,U-Turn [3008],,103.807658083222,1.29261788814946
722,,235.5069579,U-Turn [3008],,103.804855624827,1.2878659467005
723,,235.5069579,"U-Turning Vehicles, Keep Right [3029]",,103.804876579557,1.28787818389582
724,,191.17828236,U-Turn [3008],,103.914027181799,1.33432930892563
725,,337,U-Turn [3008],,103.905453973037,1.31630306221406
726,,206.77373167,U-Turn [3008],,103.837334883222,1.35865705201895
727,,291.14526447,U-Turn [3008],,103.809598142608,1.44509301679442
728,,77.43944602,U-Turn [3008],,103.982099084169,1.38786221160587
729,,48.17983012,U-Turn [3008],,103.940566753671,1.35855192867956
730,,284,U-Turn [3008],,103.889900156618,1.35242168401166
731,,7.72711391,U-Turn Ahead [2049],,103.870571877542,1.33911315030212
732,,6.14664194,U-Turn [3008],,103.870563823515,1.34296248577446
733,,301.12541301,U-Turn [3008],,103.799471384619,1.31226398443435
734,,6.23812176,U-Turn [3008],,103.769592451906,1.29523080483266
735,,262,U-Turn [3008],,103.85199094511,1.33355802606137
736,,300,U-Turn [3008],,103.889068049012,1.38734012065602
737,,315,U-Turn [3008],,103.887752094676,1.38032994406132
738,,311.29852656,U-Turn [3008],,103.939631865321,1.3585070460268
739,,234.50677199,"U-Turning Vehicles, Keep Right [3029]",,103.808740256281,1.2923238610005
740,,110,U-Turn [3008],,103.890580610529,1.38671672812159
741,,141.88349721,U-Turn [3008],,103.853645555663,1.34996562199808
742,,81.44945962,U-Turn [3008],,103.811183771283,1.447292218249
743,,72.83707118,U-Turn [3008],,103.778670217204,1.36522403701411
744,,20,U-Turn [3008],,103.890993387032,1.38557471649644
745,,122.73522627,U-Turn [3008],,103.820503413447,1.38683809699988
746,,247,U-Turn [3008],,103.881200265865,1.30554422074156
747,,164.00176294,U-Turn [3008],,103.825742149247,1.43581179215898
748,,53.3976216,Use U-Turn  100 m Ahead [3262],,103.979654463538,1.38687747503009
749,,140,U-Turn [3008],,103.846253912533,1.30929781643671
750,,72.83460451,U-Turn [3008],,103.897160455707,1.34694580202884
751,,235,U-Turn [3008],,103.808721966564,1.29231244773878
752,,274.24041963,U-Turn [3008],,103.84630651374,1.36898004768993
753,,19,U-Turn [3008],,103.810136488905,1.33015141347621
754,,77.36663806,U-Turn [3008],,103.88805417542,1.31918544509626
755,,119.2816766,U-Turn KEEP RIGHT [3188],,103.847704259759,1.27629429566872
756,,265,U-Turn [3008],,103.855422051511,1.33414564177226
757,,79,U-Turn [3008],,103.854749729323,1.33402528950103
758,,293.26192643,U-Turn [3008],,103.898773054211,1.41116452580744
759,,221.241,"U-Turning Vehicles, Keep Right [3029]",,103.831209773043,1.3044219185398
760,,221.241,U-Turn [3008],,103.83119564611,1.30440321083813
761,,251,U-Turn [3008],,103.875309507501,1.33005486360783
762,,113.31611353,U-Turn [3008],,103.847677932727,1.2763109741149
763,,313.284298,"U-Turning Vehicles, Keep Right [3029]",,103.847477816088,1.27648667253833
764,,309.45917017,U-Turn [3008],,103.847498191193,1.27646567126277
765,,70,U-Turn [3008],,103.85156518754,1.36950519023562
766,,213.66513076,U-Turn [3008],,103.871924306833,1.39197999346605
767,,32,U-Turn [3008],,103.850853628047,1.33951622650962
768,,77.69198418,U-Turn [3008],,103.901501064491,1.32196388785043
769,,58.84237882,U-Turn [3008],,103.912039156545,1.33868577225679
770,,111,U-Turn [3008],,103.847715561953,1.35391166325648
771,,189.30359596,U-Turn [3008],,103.695923102842,1.31566543715927
772,,68,U-Turn [3008],,103.866967322372,1.35505798100351
773,,261.05604682,U-Turn [3008],,103.769024813703,1.3635783667206
774,,300,U-Turn [3008],,103.877732190391,1.34402251531402
775,,185,U-Turn [3008],,103.874734768832,1.34804444513579
776,,170,U-Turn [3008],,103.851671822554,1.33197290175763
777,,304.28687698,U-Turn [3008],,103.900664255735,1.4101670012323
778,,98.19128324,U-Turn [3008],,103.816593200657,1.30657768351877
779,,43,U-Turn [3008],,103.807660079506,1.44506086173761
780,,41.55,"U-Turning Vehicles, Keep Right [3029]",,103.831425809497,1.30468947864843
781,,41.55,U-Turn [3008],,103.831441212371,1.30470748184959
782,,124.58143166,U-Turn [3008],,103.898923769407,1.41109892715617
783,,65,U-Turn [3008],,103.703967137574,1.33811688803531
784,,60.25644034,U-Turn [3008],,103.840690173276,1.38710236212401
785,,25,U-Turn [3008],,103.875596758884,1.36736542831837
786,,118,U-Turn [3008],,103.847910411174,1.27616025676434
787,,62,U-Turn [3008],,103.87065781475,1.32062552705567
788,,40,"U-Turning Vehicles, Keep Right [3029]",,103.846753228782,1.28820303216444
789,,277.03038833,U-Turn [3008],,103.871679706802,1.33770188977815
790,,2.63892799,Watch Out For U-Turning Vehicles [3087],,103.869378588604,1.33781587388137
791,,4,U-Turn [3008],,103.69265182288,1.36409159630839
792,,67,U-Turn [3008],,103.835306128258,1.43932355427801
793,,332.50714194,U-Turn [3008],,103.826583543385,1.38129627271025
794,,272.57196896,U-Turn [3008],,103.848638065393,1.42353521287933
795,,55,U-Turn [3008],,103.857294476925,1.40695785890142
796,,307.03286583,U-Turn [3008],,103.954825926052,1.35214804122417
797,,286.99082329,U-Turn [3008],,103.751856308283,1.34499883892069
798,,128,U-Turn [3008],,103.851694565179,1.3608194061407
799,,140.43907242,U-Turn [3008],,103.938778489371,1.38229745344382
800,,76.16750845,U-Turn [3008],,103.850454222799,1.33429914050659
801,,290.23952272,U-Turn [3008],,103.759684301508,1.38494740749721
802,,269.21523503,U-Turn [3008],,103.84715390949,1.42348179701659
803,,158.49776451,U-Turn [3008],,103.725162873535,1.32722068635258
804,,295,U-Turn [3008],,103.938283416299,1.33171082308496
805,,210,U-Turn [3008],,103.885598047896,1.39009929029467
806,,7,U-Turn [3008],,103.869090952858,1.39046725638358
807,,235,U-Turn [3008],,103.874716260805,1.35078892130949
808,,238.22629894,U-Turn [3008],,103.846100399227,1.39095930000717
809,,35.02568541,U-Turn [3008],,103.828090165627,1.38942460940639
810,,230,U-Turn [3008],,103.760318291993,1.35407365750385
811,,70,U-Turn [3008],,103.760838899943,1.35456246280171
812,,283.795551,U-Turn [3008],,103.880581044582,1.36914604830881
813,,9.62700381,U-Turn [3008],,103.876975444715,1.37393603222737
814,,282.22512268,U-Turn At (Road/Place Name) [3261],,103.882801417264,1.37070152732001
815,,181,"U-Turning Vehicles, Keep Right [3029]",,103.678607486533,1.31086246604462
816,,10.88552705,U-Turn At (Road/Place Name) [3261],,103.862597854551,1.29863290812546
817,,90,U-Turn [3008],,103.893120612021,1.3867041277442
818,,237.99461679,U-Turn [3008],,103.821703623907,1.44358282696875
819,,34.69610481,U-Turn [3008],,103.827064666781,1.38795803122257
820,,226.9660005,U-Turn XX m Ahead [3433],,103.7824291274,1.43449077356158
821,,90,U-Turn [3008],,103.866561935775,1.37846189191229
822,,151.81077147,U-Turn [3008],,103.841132584246,1.32772762197314
823,,36.76850572,U-Turn [3008],,103.912489404764,1.39745951685136
824,,214.85273126,U-Turn [3008],,103.9134884289,1.3988664014654
825,,31.77419773,U-Turn [3008],,103.910251859573,1.39438031883054
826,,40,"U-Turning Vehicles, Keep Right [3029]",,103.843136193178,1.28399730616545
827,,149.79835454,U-Turn [3008],,103.830649595531,1.44542773826701
828,,129.24173984,U-Turn [3008],,103.914008315398,1.39272940388942
829,,217.71243592,U-Turn [3008],,103.9114287292,1.39599179907943
830,,315,U-Turn KEEP RIGHT [3188],,103.641353610245,1.34364372198874
831,,225,U-Turn [3008],,103.967576629506,1.36667368155432
